NAME                           INSTALLED         FIXED IN                                             TYPE          VULNERABILITY        SEVERITY  EPSS          RISK   
netty-codec-redis              4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-5w86-c3rq-vjj7  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-5w86-c3rq-vjj7  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-5w86-c3rq-vjj7  High      0.4% (29th)   0.3    
netty-transport-sctp           4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-5xrh-qmmq-w6ch  High      0.4% (29th)   0.3    
netty-transport-sctp           4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-5xrh-qmmq-w6ch  High      0.4% (29th)   0.3    
netty-transport-sctp           4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-5xrh-qmmq-w6ch  High      0.4% (29th)   0.3    
netty-transport-sctp           4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-5xrh-qmmq-w6ch  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-3244-j874-rhc2  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-6ghj-frrj-jjj3  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-3244-j874-rhc2  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-6ghj-frrj-jjj3  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-3244-j874-rhc2  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-6ghj-frrj-jjj3  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-3244-j874-rhc2  High      0.4% (29th)   0.3    
netty-codec-redis              4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-6ghj-frrj-jjj3  High      0.4% (29th)   0.3    
netty-codec-http               4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-xxqh-mfjm-7mv9  Medium    0.5% (40th)   0.3    
netty-codec-http               4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-xxqh-mfjm-7mv9  Medium    0.5% (40th)   0.3    
netty-codec-http               4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-xxqh-mfjm-7mv9  Medium    0.5% (40th)   0.3    
netty-codec-http               4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-xxqh-mfjm-7mv9  Medium    0.5% (40th)   0.3    
python                         3.13.13           *3.13.14, 3.14.6, 3.15.0b2                           binary        CVE-2026-3276        Medium    0.5% (38th)   0.3    
bcprov-jdk18on                 1.78              1.84                                                 java-archive  GHSA-c3fc-8qff-9hwx  Medium    0.5% (40th)   0.3    
bcprov-jdk18on                 1.79              1.84                                                 java-archive  GHSA-c3fc-8qff-9hwx  Medium    0.5% (40th)   0.3    
kafka-clients                  1.0.2             3.9.2                                                java-archive  GHSA-wf66-mphr-4c4r  Medium    0.5% (41st)   0.3    
kafka-clients                  2.0.0             3.9.2                                                java-archive  GHSA-wf66-mphr-4c4r  Medium    0.5% (41st)   0.3    
kafka-clients                  2.6.3             3.9.2                                                java-archive  GHSA-wf66-mphr-4c4r  Medium    0.5% (41st)   0.3    
python                         3.13.13           *3.13.14, 3.14.6, 3.15.0b2                           binary        CVE-2026-8328        Medium    0.5% (37th)   0.3    
jersey-client                  2.45              2.46                                                 java-archive  GHSA-7p63-w6x9-6gr7  Critical  0.3% (19th)   0.3    
commons-configuration2         2.10.1            2.15.0                                               java-archive  GHSA-337m-mw94-2v6g  Medium    0.5% (38th)   0.3    
commons-configuration2         2.11.0            2.15.0                                               java-archive  GHSA-337m-mw94-2v6g  Medium    0.5% (38th)   0.3    
snappy                         0.4               0.5                                                  java-archive  GHSA-8wh2-6qhj-h7j9  Medium    0.5% (38th)   0.3    
bcpkix-jdk18on                 1.78              1.79                                                 java-archive  GHSA-4cx2-fc23-5wg6  Medium    0.4% (34th)   0.2    
commons-compress               1.21              1.26.0                                               java-archive  GHSA-4g9r-vxhx-9pgx  Medium    0.4% (35th)   0.2    
netty-codec-mqtt               4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-jfg9-48mv-9qgx  Medium    0.5% (36th)   0.2    
netty-codec-mqtt               4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-jfg9-48mv-9qgx  Medium    0.5% (36th)   0.2    
netty-codec-mqtt               4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-jfg9-48mv-9qgx  Medium    0.5% (36th)   0.2    
netty-codec-mqtt               4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-jfg9-48mv-9qgx  Medium    0.5% (36th)   0.2    
bcpkix-jdk18on                 1.78              1.84                                                 java-archive  GHSA-wg6q-6289-32hp  Medium    0.4% (31st)   0.2    
bcpkix-jdk18on                 1.79              1.84                                                 java-archive  GHSA-wg6q-6289-32hp  Medium    0.4% (31st)   0.2    
logback-core                   1.3.14            1.3.15                                               java-archive  GHSA-pr98-23f8-jwxv  Medium    0.4% (32nd)   0.2    
netty-common                   4.1.84.Final      4.1.115.Final                                        java-archive  GHSA-xq3w-v528-46rv  Medium    0.4% (32nd)   0.2    
netty-common                   4.1.87.Final      4.1.115.Final                                        java-archive  GHSA-xq3w-v528-46rv  Medium    0.4% (32nd)   0.2    
netty-common                   4.1.94.Final      4.1.115.Final                                        java-archive  GHSA-xq3w-v528-46rv  Medium    0.4% (32nd)   0.2    
netty-codec-http               4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-m4cv-j2px-7723  Medium    0.4% (28th)   0.2    
netty-codec-http               4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-m4cv-j2px-7723  Medium    0.4% (28th)   0.2    
netty-codec-http               4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-m4cv-j2px-7723  Medium    0.4% (28th)   0.2    
netty-codec-http               4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-m4cv-j2px-7723  Medium    0.4% (28th)   0.2    
spring-security-core           5.8.15            5.8.16                                               java-archive  GHSA-q3v6-hm2v-pw99  Medium    0.4% (30th)   0.2    
avahi                          0.8                                                                    nix           CVE-2025-68471       Medium    0.4% (27th)   0.2    
netty-handler                  4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-c653-97m9-rcg9  High      0.3% (18th)   0.2    
netty-handler                  4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-c653-97m9-rcg9  High      0.3% (18th)   0.2    
netty-handler                  4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-c653-97m9-rcg9  High      0.3% (18th)   0.2    
netty-handler                  4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-c653-97m9-rcg9  High      0.3% (18th)   0.2    
avahi                          0.8                                                                    nix           CVE-2021-3468        Medium    0.4% (36th)   0.2    
netty-handler-proxy            4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-45q3-82m4-75jr  Low       0.7% (47th)   0.2    
netty-handler-proxy            4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-45q3-82m4-75jr  Low       0.7% (47th)   0.2    
netty-handler-proxy            4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-45q3-82m4-75jr  Low       0.7% (47th)   0.2    
netty-handler-proxy            4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-45q3-82m4-75jr  Low       0.7% (47th)   0.2    
activemq-client                5.15.16           5.19.3                                               java-archive  GHSA-h2h4-5m64-m273  Medium    0.4% (33rd)   0.2    
avahi                          0.8                                                                    nix           CVE-2025-68468       Medium    0.3% (25th)   0.2    
openssl                        3.6.2             3.0.21, 3.4.6, 3.5.7, *3.6.3, 4.0.1                  nix           CVE-2026-42767       Medium    0.3% (26th)   0.2    
netty-codec-http               4.1.115.Final     4.1.125.Final                                        java-archive  GHSA-fghv-69vj-qj49  Low       0.6% (45th)   0.2    
netty-codec-http               4.1.84.Final      4.1.125.Final                                        java-archive  GHSA-fghv-69vj-qj49  Low       0.6% (45th)   0.2    
netty-codec-http               4.1.87.Final      4.1.125.Final                                        java-archive  GHSA-fghv-69vj-qj49  Low       0.6% (45th)   0.2    
netty-codec-http               4.1.94.Final      4.1.125.Final                                        java-archive  GHSA-fghv-69vj-qj49  Low       0.6% (45th)   0.2    
reactor-netty-http             1.0.45            1.2.8                                                java-archive  GHSA-4q2v-9p7v-3v22  Medium    0.3% (25th)   0.2    
libtiff                        4.7.1                                                                  nix           CVE-2023-6228        Medium    0.4% (31st)   0.2    
python                         3.13.13           3.15.0a6                                             binary        CVE-2025-15366       Medium    0.3% (26th)   0.2    
netty-common                   4.1.115.Final     4.1.118.Final                                        java-archive  GHSA-389x-839f-4rhx  Medium    0.4% (27th)   0.2    
netty-common                   4.1.84.Final      4.1.118.Final                                        java-archive  GHSA-389x-839f-4rhx  Medium    0.4% (27th)   0.2    
netty-common                   4.1.87.Final      4.1.118.Final                                        java-archive  GHSA-389x-839f-4rhx  Medium    0.4% (27th)   0.2    
netty-common                   4.1.94.Final      4.1.118.Final                                        java-archive  GHSA-389x-839f-4rhx  Medium    0.4% (27th)   0.2    
jose4j                         0.9.4             0.9.6                                                java-archive  GHSA-3677-xxcr-wjqv  High      0.2% (15th)   0.2    
jackson-databind               2.10.1                                                                 java-archive  GHSA-5jmj-h7xm-6q6v  Medium    0.3% (26th)   0.2    
jackson-databind               2.13.4.2                                                               java-archive  GHSA-5jmj-h7xm-6q6v  Medium    0.3% (26th)   0.2    
jackson-databind               2.14.0                                                                 java-archive  GHSA-5jmj-h7xm-6q6v  Medium    0.3% (26th)   0.2    
jackson-databind               2.18.1                                                                 java-archive  GHSA-5jmj-h7xm-6q6v  Medium    0.3% (26th)   0.2    
python                         3.13.13           3.15.0a6                                             binary        CVE-2025-15367       Medium    0.3% (23rd)   0.2    
avahi                          0.8               0.9                                                  nix           CVE-2023-38471       Medium    0.3% (23rd)   0.2    
netty-codec-http               4.1.115.Final     4.1.129.Final                                        java-archive  GHSA-84h7-rjj3-6jx4  Medium    0.3% (21st)   0.2    
netty-codec-http               4.1.84.Final      4.1.129.Final                                        java-archive  GHSA-84h7-rjj3-6jx4  Medium    0.3% (21st)   0.2    
netty-codec-http               4.1.87.Final      4.1.129.Final                                        java-archive  GHSA-84h7-rjj3-6jx4  Medium    0.3% (21st)   0.2    
netty-codec-http               4.1.94.Final      4.1.129.Final                                        java-archive  GHSA-84h7-rjj3-6jx4  Medium    0.3% (21st)   0.2    
netty-codec-http2              4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-563q-j3cm-6jxm  Medium    0.3% (21st)   0.2    
netty-codec-http2              4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-563q-j3cm-6jxm  Medium    0.3% (21st)   0.2    
netty-codec-http2              4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-563q-j3cm-6jxm  Medium    0.3% (21st)   0.2    
netty-codec-http2              4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-563q-j3cm-6jxm  Medium    0.3% (21st)   0.2    
avahi                          0.8               0.9                                                  nix           CVE-2023-38470       Medium    0.3% (22nd)   0.2    
avahi                          0.8               0.9                                                  nix           CVE-2023-38472       Medium    0.3% (22nd)   0.2    
avahi                          0.8               0.9                                                  nix           CVE-2023-38469       Medium    0.3% (22nd)   0.2    
avahi                          0.8               0.9                                                  nix           CVE-2023-38473       Medium    0.3% (22nd)   0.2    
busybox                        1.37.0                                                                 binary        CVE-2025-60876       Medium    0.3% (20th)   0.2    
busybox                        1.37.0                                                                 nix           CVE-2025-60876       Medium    0.3% (20th)   0.2    
netty-codec-http               4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-v8h7-rr48-vmmv  Medium    0.3% (22nd)   0.2    
netty-codec-http               4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-v8h7-rr48-vmmv  Medium    0.3% (22nd)   0.2    
netty-codec-http               4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-v8h7-rr48-vmmv  Medium    0.3% (22nd)   0.2    
netty-codec-http               4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-v8h7-rr48-vmmv  Medium    0.3% (22nd)   0.2    
netty-resolver-dns             4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-xmv7-r254-6q78  Medium    0.3% (16th)   0.2    
netty-resolver-dns             4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-xmv7-r254-6q78  Medium    0.3% (16th)   0.2    
netty-resolver-dns             4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-xmv7-r254-6q78  Medium    0.3% (16th)   0.2    
netty-resolver-dns             4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-xmv7-r254-6q78  Medium    0.3% (16th)   0.2    
netty-codec-http2              4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-5x3r-wrvg-rp6q  Medium    0.3% (20th)   0.2    
netty-codec-http2              4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-5x3r-wrvg-rp6q  Medium    0.3% (20th)   0.2    
netty-codec-http2              4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-5x3r-wrvg-rp6q  Medium    0.3% (20th)   0.2    
netty-codec-http2              4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-5x3r-wrvg-rp6q  Medium    0.3% (20th)   0.2    
avahi                          0.8               78eab31128479f06e30beb8c1cbf99dd921e2524             nix           CVE-2026-24401       Medium    0.3% (16th)   0.1    
netty-codec-http               4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-38f8-5428-x5cv  Medium    0.2% (15th)   0.1    
netty-codec-http               4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-38f8-5428-x5cv  Medium    0.2% (15th)   0.1    
netty-codec-http               4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-38f8-5428-x5cv  Medium    0.2% (15th)   0.1    
netty-codec-http               4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-38f8-5428-x5cv  Medium    0.2% (15th)   0.1    
jackson-core                   2.10.1            2.13.0                                               java-archive  GHSA-wf8f-6423-gfxg  Medium    0.3% (23rd)   0.1    
jackson-core                   2.4.0             2.13.0                                               java-archive  GHSA-wf8f-6423-gfxg  Medium    0.3% (23rd)   0.1    
zookeeper                      3.9.3             3.9.4                                                java-archive  GHSA-2hmj-97jw-28jh  Medium    0.3% (21st)   0.1    
openssl                        3.6.2             3.4.6, 3.5.7, *3.6.3, 4.0.1                          nix           CVE-2026-42769       Medium    0.3% (17th)   0.1    
guava                          14.0.1            32.0.0-android                                       java-archive  GHSA-7g45-4rm6-3mm3  Medium    0.2% (15th)   0.1    
guava                          19.0              32.0.0-android                                       java-archive  GHSA-7g45-4rm6-3mm3  Medium    0.2% (15th)   0.1    
guava                          31.0.1-jre        32.0.0-android                                       java-archive  GHSA-7g45-4rm6-3mm3  Medium    0.2% (15th)   0.1    
guava                          31.1-jre          32.0.0-android                                       java-archive  GHSA-7g45-4rm6-3mm3  Medium    0.2% (15th)   0.1    
openssl                        3.6.2             *3.6.3, 4.0.1                                        nix           CVE-2026-35188       Medium    0.2% (15th)   0.1    
netty-codec-http               4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-hvcg-qmg6-jm4c  Medium    0.2% (14th)   0.1    
netty-codec-http               4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-hvcg-qmg6-jm4c  Medium    0.2% (14th)   0.1    
netty-codec-http               4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-hvcg-qmg6-jm4c  Medium    0.2% (14th)   0.1    
netty-codec-http               4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-hvcg-qmg6-jm4c  Medium    0.2% (14th)   0.1    
openssl                        3.6.2             3.4.6, 3.5.7, *3.6.3, 4.0.1                          nix           CVE-2026-42768       Low       0.4% (27th)   0.1    
netty-codec-redis              4.1.115.Final     4.1.133.Final                                        java-archive  GHSA-rgrr-p7gp-5xj7  Medium    0.2% (9th)    0.1    
netty-codec-redis              4.1.84.Final      4.1.133.Final                                        java-archive  GHSA-rgrr-p7gp-5xj7  Medium    0.2% (9th)    0.1    
netty-codec-redis              4.1.87.Final      4.1.133.Final                                        java-archive  GHSA-rgrr-p7gp-5xj7  Medium    0.2% (9th)    0.1    
netty-codec-redis              4.1.94.Final      4.1.133.Final                                        java-archive  GHSA-rgrr-p7gp-5xj7  Medium    0.2% (9th)    0.1    
jackson-databind               2.10.1            2.18.8                                               java-archive  GHSA-hgj6-7826-r7m5  Medium    0.2% (12th)   0.1    
jackson-databind               2.13.4.2          2.18.8                                               java-archive  GHSA-hgj6-7826-r7m5  Medium    0.2% (12th)   0.1    
jackson-databind               2.14.0            2.18.8                                               java-archive  GHSA-hgj6-7826-r7m5  Medium    0.2% (12th)   0.1    
jackson-databind               2.18.1            2.18.8                                               java-archive  GHSA-hgj6-7826-r7m5  Medium    0.2% (12th)   0.1    
jackson-databind               2.4.0             2.18.8                                               java-archive  GHSA-hgj6-7826-r7m5  Medium    0.2% (12th)   0.1    
nghttp2                        1.69.0                                                                 nix           CVE-2026-58055       Medium    0.2% (10th)   0.1    
hadoop-common                  3.2.4             3.4.0                                                java-archive  GHSA-f5fw-25gw-5m92  Low       0.4% (30th)   0.1    
spring-context                 5.3.39                                                                 java-archive  GHSA-4wp7-92pw-q264  Low       0.4% (27th)   0.1    
avahi                          0.8               0.9-rc4                                              nix           CVE-2026-34933       Medium    0.2% (10th)   0.1    
python                         3.13.13           *3.13.14, 3.14.5rc1, 3.15.0b1                        binary        CVE-2026-6019        Medium    0.2% (13th)   0.1    
openssl                        3.6.2             3.0.21, 3.4.6, 3.5.7, *3.6.3, 4.0.1                  nix           CVE-2026-45446       Medium    0.2% (11th)   0.1    
logback-core                   1.3.14            1.5.35                                               java-archive  GHSA-jhq6-gfmj-v8fx  Low       0.3% (26th)   0.1    
logback-core                   1.3.14            1.3.16                                               java-archive  GHSA-25qh-j22f-pwp8  Medium    0.2% (7th)    < 0.1  
openssl                        3.6.2             3.0.21, 3.4.6, 3.5.7, *3.6.3, 4.0.1                  nix           CVE-2026-42770       Low       0.3% (17th)   < 0.1  
jruby-openssl                  0.15.0            0.15.4                                               java-archive  GHSA-72qj-48g4-5xgx  Medium    0.2% (5th)    < 0.1  
avahi                          0.8                                                                    nix           CVE-2025-59529       Medium    0.2% (4th)    < 0.1  
python                         3.13.13                                                                binary        CVE-2026-4360        Low       0.3% (22nd)   < 0.1  
logback-core                   1.3.14            1.5.33                                               java-archive  GHSA-p47f-322f-whfh  Low       0.4% (28th)   < 0.1  
avahi                          0.8                                                                    nix           CVE-2025-68276       Medium    0.1% (3rd)    < 0.1  
spring-security-core           5.8.15                                                                 java-archive  GHSA-vxf7-qj7q-83fh  Low       0.2% (11th)   < 0.1  
python                         3.13.13           3.15.0b3                                             binary        CVE-2026-12003       Medium    0.1% (3rd)    < 0.1  
spring-security-web            5.8.15                                                                 java-archive  GHSA-293q-567p-wmwq  Medium    0.1% (1st)    < 0.1  
busybox                        1.37.0                                                                 binary        CVE-2024-58251       Low       0.2% (14th)   < 0.1  
busybox                        1.37.0                                                                 nix           CVE-2024-58251       Low       0.2% (14th)   < 0.1  
eddsa                          0.3.0                                                                  java-archive  GHSA-p53j-g8pw-4w5f  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-epoll   4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-epoll   4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-epoll   4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-epoll   4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-kqueue  4.1.115.Final     4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-kqueue  4.1.84.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-kqueue  4.1.87.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
netty-transport-native-kqueue  4.1.94.Final      4.1.135.Final                                        java-archive  GHSA-w573-9ffj-6ff9  Medium    0.1% (3rd)    < 0.1  
logback-core                   1.3.14            1.3.15                                               java-archive  GHSA-6v67-2wr5-gvf4  Low       0.2% (12th)   < 0.1  
python                         3.13.13                                                                binary        CVE-2026-0864        Medium    0.1% (2nd)    < 0.1  
jetty-http                     9.4.56.v20240826                                                       java-archive  GHSA-wjpw-4j6x-6rwh  Low       0.2% (5th)    < 0.1  
busybox                        1.37.0                                                                 binary        CVE-2025-46394       Low       0.1% (4th)    < 0.1  
busybox                        1.37.0                                                                 nix           CVE-2025-46394       Low       0.1% (4th)    < 0.1  
logback-core                   1.3.14            1.5.25                                               java-archive  GHSA-qqpg-mvqg-649v  Low       0.2% (5th)    < 0.1  
jline-remote-telnet            3.9.0             4.2.1                                                java-archive  GHSA-2r2c-cx56-8933  High      N/A           N/A    
jline-remote-telnet            3.9.0             4.2.1                                                java-archive  GHSA-47qp-hqvx-6r3f  High      N/A           N/A    
netty-codec-http2              4.1.84.Final      4.1.100.Final                                        java-archive  GHSA-xpw8-rcwv-8f8p  High      N/A           N/A    
netty-codec-http2              4.1.87.Final      4.1.100.Final                                        java-archive  GHSA-xpw8-rcwv-8f8p  High      N/A           N/A    
netty-codec-http2              4.1.94.Final      4.1.100.Final                                        java-archive  GHSA-xpw8-rcwv-8f8p  High      N/A           N/A    
jackson-core                   2.10.1            2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A    
jackson-core                   2.13.4            2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A    
jackson-core                   2.14.0            2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A    
jackson-core                   2.15.2            2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A    
jackson-core                   2.18.1            2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A    
jackson-core                   2.4.0             2.18.6                                               java-archive  GHSA-72hv-8253-57qq  Medium    N/A           N/A
